Artist,Title,Found on Spotify?,Spotify URI,Corrections
Freddy Fender,Before The Next Teardrop Falls,Yes,spotify:track:2SVW5774QbmEjWfbHOEnz3,
Daedelus,Tidal Waves Uprising,Yes,spotify:track:6ySmhWgyeKMuDOECXDNpjD,
Enumclaw,Jimmy Neutron,Yes,spotify:track:0QQHnDejdUQbpnOhPgyYmE,
Duwap Kaine,Mine (Pinegrove Remix),Yes,,
Inc.,Angel,Yes,spotify:track:2v0CdNa0uKPBUZlpVuuU97,
"Suicide, Part 2",Better Luck Next Time!,Yes,,
311,Amber,Yes,spotify:track:51UtgWS4z1eMPuLQOzPtNH,
Julian Fairshare,Legacy Of Men Ft Ras Russell,Yes,,
Hysterical Love Project,Sn*Ke (Bambinodj Remix),Yes,,
Morgan Wallen,Still Goin down,Yes,spotify:track:2Qz8kpCjxulML39zB6gQxY,
Jawnino,2trains,Yes,spotify:track:6Jn9Swljeg0Dj3uYIjbwwL,
John T. Gast,inna perfekt,Yes,spotify:track:3xRxKDSfW62vPCr8jou17Z,
Jacquees,Red Light Ft Dej Loaf,Yes,spotify:track:1jcPUWwiYRpWRye3exGzNH,
Dj Rish,Rough Ass Demo,Yes,,
Jetty,The Summer Ends,Yes,spotify:track:6I2lGJk1v4JAmZwadriXNk,
24mmy X Shomibeats,Tell Me,Yes,,
Brandy,Nothing,Yes,spotify:track:5Vt5yImWuklav8CDZdpORD,
T3,A Pleasure,Yes,spotify:track:6CRvu5kKQ5RBEVrUpud5nz,
Jetty,In The Oxy Fan,Yes,spotify:track:4nAH5dmnPlsktBxLD8yWo3,
Bass Communion,16 Second Swarm,Yes,spotify:track:0ZV3YfYw15GDRRfLoBSLtD,
Tim Hecker,This Life,Yes,spotify:track:1uRY1NnU0Z2x9apQ4do6JJ,
Cienfuegos,D Major Motif_Deprivation,Yes,,
Alio Die,Visions Of No-Time Worlds,Yes,spotify:track:1qRqVqarXmSGLn6WrZ2nId,
Paul De Marinis,Fonetica Francese,Yes,,
Mushy,Night Dress,Yes,spotify:track:5OERDGFi66dJcKHAzee61e,
Bronze Age,Coupling Symbols,Yes,,
Agidion,Couldhavebeen,Yes,,
Annwn,First Contact,Yes,,
Agoraphobic Nosebleed,Druggernaut Jug Fuck,Yes,spotify:track:4k7rhLJmiOYsPVtMH9RUVL,
Mortician,Splatter,Yes,spotify:track:3revcgpsl4vjbsNAMVWiSV,
Mortician,Fleshripper,Yes,spotify:track:2lQGT162EE4EZMkuh0XfQN,
Demilich,Inherited Bowel Levitation - Reduced Without Any Effort,Yes,spotify:track:659lYJRBHCq8cCKdxA2Z3f,
STROM.ec,Helvetin Esikartano,Yes,,
Ahlzagailzehguh,Final Facade,Yes,,
Ahlzagailzehguh + Existence In Decline,Automatic Weapons / Accidental Discharge,Yes,,
Thou,I Was Ignored. And Judged. And Cast Down.,Yes,spotify:track:4ZukPl8d88e2vscUJajG0M,
Last Night (Autobouncer620 Edit) Huerco S,Morgan Wallen Kashpaint,Yes,,
Dj Doraemon,Escapism ( Tarraxo),Yes,,
Tirzah,No Romance,Yes,spotify:track:1vep0Lc0RtuZZ7ZE5NqPfX,
Syymstress,Ryde Out (Ft. Yayoyanoh) (Sega Bodega Remix),Yes,,
Speightsrawkid,Heat (Lite Feet Remix),Yes,,
Daft Punk (Orihuela M.S.S. Rmx) Orihuela MSS,Veridis Quo,Yes,,
Dizzee Rascal,Pussyole (Old Skool),Yes,spotify:track:7x4zrcdDvGFNInYxqMzXJl,
Dj Corpmane,Square Flow (Deeon X 703),Yes,,
DJ DeeonHNP Crazy´S Ll DJ Billy G,Blow They Backs Out,Yes,,
GG12,48strobes_funk,Yes,,
Weird Baile,Perereca Assanhada Do Submundo,Yes,,
"DJ Milton, DJ Slugo, DJ Deeon",Let It Be House,Yes,,
Weird Baile,VAI FAZER CARÃO,Yes,,
Sunset,2u,Yes,,
Puto Kevin Ft Dj Estraga,Maluquices De 2014,Yes,,
Nudo,Moments In Guaracha,Yes,,
"Sleepy Hallow, Lil TJay",Pain Talk,Yes,,
DJ Deeon,Living that Teklife,Yes,spotify:track:5Alq2uJVkLBHT6jWhvgTLf,
Dj Corpmane,TUTU FEAR (Ian Brown X Sr. Nescau),Yes,,
RP Boo,B.O.T.O,Yes,spotify:track:022zR2f2cAFyODDbK7Hztx,
RP Boo,Porno,Yes,spotify:track:5mQbY45IQS9GbficVag3rp,
Jukie Tha Kidd,2021 Hornz Remix,Yes,,
Matt Ox,Real Rage,Yes,spotify:track:69g24tZAVylJKOjrpgRfRZ,
HOLLY G,JE L'AI VU (+44xTENSION MIX),Yes,,
Jukie Tha KIDD,FNF Jukie Rework 2023,Yes,,
Salt Server,JOURNEY2 [FRENCH FRIED MIX RIP 170],Yes,,
Sexxy Red,SkeeYee (Jersey Club Remix),Yes,,
Jay Mitta,Don Bet,Yes,spotify:track:3J0ihkX8DyerkBUTaZvR1c,
Veeze,Not A Drill,Yes,spotify:track:0fjJon7hJQ6nH6Cz4w0AcT,
Organ Tapes,You Decide (Played Right 2 Her Stomach),Yes,,
Organ Tapes,"Awm, Awy",Yes,,
Rat Heart Ensemble,"I Bet You Wished, Lad",Yes,,
Slauson Malone 1,Voyager,Yes,spotify:track:1vW6WW86NHuWMrLuGsG8WX,
Mavi,Hemlock,Yes,spotify:track:4bZZNn5H57KZ9elLJ2nSjy,
Da 445.Ceo,A1 Do U Still Think Abt Me***?,Yes,spotify:track:1s7yJl6lfPdJ2paJS0nWR4,
"Teezo Touchdown, Janelle Monáe",You Thought,Yes,,
"Pmxper, Perila, Buttechno",Osouro,Yes,spotify:track:4AE2zY1MficQROUQ14Y7Sg,
Gaunt,Favorite Memory,Yes,,
Alpha Maid,Mild Weather,Yes,spotify:track:1kuNzjemrBvn51pUhsw0Kl,
Harriet Brown,Oops! There Goes My 20s (Bootleg),Yes,,
Erwan Sene,Junq Sonorum,Yes,spotify:track:4fHIGldIB3imRUeb9ct9VW,
Air Max '97,Ice Bridge,Yes,spotify:track:36RgzPOiQDMKrflKdo2tRN,
Gaunt,Lesser You,Yes,spotify:track:0xmxk9ooKZKjoGwt8lsthJ,
Klein,DJ drop,Yes,spotify:track:5cr2CglqbAkpYv4FPF0n2Y,
The Weeknd,What You Need,Yes,spotify:track:4Yw8TyBm9J8cpy2guHUYog,
Mücha,Coiled-Uncoiled,Yes,,
"Teezo Touchdown, Isaiah Rusk",I Don’t Think U C Me,Yes,,
Gaza,I Don't Care Where I Go When I Die,Yes,spotify:track:2UEBtIMF2E22fm1m58Y4lX,
Boris,Riot Sugar,Yes,spotify:track:082NxYziijsxSJINkMO2rq,
Summoning,The Loud Music Of The Sky,Yes,spotify:track:0y50b3dQkjsfhL04ddiJO1,
Alice In Chains,Would?,Yes,spotify:track:0HltuYVWFg3Xa2HcbErsgv,
Dads,Invisible Blouse,Yes,spotify:track:7izYFUYUmT4JCn0kj4Jnn5,
Liturgy,Veins Of God,Yes,spotify:track:6RnzSwhrY8K1xteVCrGvhq,
Big Business,City Ham,Yes,,
SQRM,Fuck To Survive,Yes,,
Pig Destroyer,Loathsome,Yes,spotify:track:3jQjcN9w5vyIKelpG48FZL,
Torche,Mentor,Yes,spotify:track:55JtPend5rs1zOzdm5OPKp,
Korn,Twisted Transistor,Yes,spotify:track:05NpeTQWnzXS1d8ZqL4YFZ,
Carry On,Off My Chest,Yes,spotify:track:2z60klT1OaehLB9qIunolO,
Nails,Lies,Yes,spotify:track:7JBjt9Ca86C14ipRqMBayk,
Wipers,Romeo,Yes,spotify:track:5rj4SmUDAe43tGtBgNgZnu,
Total Abuse,Eastern Thoughts,Yes,spotify:track:2NlibbyDPsdNyZl638WOpp,
No Trend,Karma Nights,Yes,,
Harvey Milk,Motown,Yes,,
Jesu,Conqueror,Yes,spotify:track:7M1CTJj9MQ16YTux6gvV57,
Mastodon,Pendulous Skin,Yes,spotify:track:5uF9aihxBSiESSz2AeLqD7,
Title Fight,Crescent-Shaped Depression,Yes,spotify:track:6bGDr2wSAAuVvVWhMzax7w,
Ugory,Wicher,Yes,spotify:track:0d4xORFCCsGnWYd2MaOb39,
Wipers,Romeo,Yes,spotify:track:5rj4SmUDAe43tGtBgNgZnu,
Pet Grotesque & Pop Miri,Postlapsarian,Yes,,
Pet Grotesque,Pingin' Alone,Yes,spotify:track:3iT7ZQKYxrMzg4PhQAeKKl,
Pet Grotesque Ft. Sofia Lopes,Indigo Child 2021,Yes,spotify:track:1F4P8UtpXg3DXlMrZnpmQP,
Pet Grotesque,Park Bench,Yes,spotify:track:1aBqnaudqoIfWADotFq5HA,
Pet Grotesque,We Fly In The Same Sky,Yes,spotify:track:5GuQm7GUoNINF7kXJVemYx,
Pet Grotesque,Indie,Yes,spotify:track:5OMpLUAkB7l8imnoE8ZoWc,
Pet Grotesque,Epocholips,Yes,spotify:track:43ChFbBeKaRXQO5Wl2LPuX,
Pet Grotesque,2 Late,Yes,spotify:track:4td7HSL8aTPdYMwXE3EMQD,
The Gathering Doubt,Golden Time,Yes,spotify:track:5dVTpmzrmhGa3K8AAW4upJ,
CIX,Absolute Mist,Yes,spotify:track:7ETH2VbBryBd9peKPlXIm0,
Red Hot Chilli Peppers,Scar Tissue,Yes,spotify:track:2QOMGq8wVTZbLmh7McrvgF,
Night Tapes,Selene,Yes,spotify:track:4npKDsY9jICNTZ9k1OCJWv,
Madvillain,Raid,Yes,,
Radiohead,Reckoner,Yes,spotify:track:02ppMPbg1OtEdHgoPqoqju,
Mesita,everythings gonna be just fine,Yes,spotify:track:4bKzwZb22qHQ1PJ67dtzny,
William DeVaughn,Be Thankful For What You've Got,Yes,spotify:track:3PrqRBsMdy8eZkbDqDb32p,
"Twista, Kanye West, Jamie Foxx",Slow Jamz,Yes,spotify:track:3A4cpTBPaIQdtPFb5JxtaX,
Lovefear,Day Place,Yes,spotify:track:3mqS9OGzc6Z3p8SvEMAkC3,
Fall River Music Project,Our Mutual Appreciation,Yes,spotify:track:0H7x7GRYpdvyjUCyHgYBNX,
Rec,Hop You Doing What You Want,Yes,spotify:track:036mEkvoe3o0Vne4ipUojt,
DJ Rish & Jetty,Not Inside,Yes,,
Jawnino Ft. Sasha B,High,Yes,,
Drake,Karaoke,Yes,spotify:track:5bDEA48Dxyxoc3K4Dt7yRE,
Simon Farintosh,Flim,Yes,spotify:track:2W5s0su4tNlTzo36BoqDPP,
VanJess,Slow Down,Yes,spotify:track:7qXu5zUjLP4ZAP12QOZRX5,
La Fève,Mauvais Payeur,Yes,spotify:track:18gJ5bLhq6cfKJefdwzGpj,
Sun-El Musician,Sengimoja,Yes,spotify:track:2Lje8XnxWrO5xOHk86aWVK,
Baba Stiltz,Move / Close,Yes,spotify:track:0pCaVIlWS5ekIUnCK3aXrU,
Arborist,Bagz_ 128 (Clario Remix),Yes,spotify:track:61Er0X9qkqQlZqbG9CEyVf,
Carlos Do Complexo,Fractal,Yes,spotify:track:2fnv7b4ij3tKZrCYJDVLHK,
k2dj,hewn ,Yes,,
Crafting,Waterworks,Yes,,
Oldri,Still Goin Cause It Never Ends,Yes,,
Broken Social Scene,Cause=Time,Yes,spotify:track:17z65LFVRqSVJCMyjfrBm9,
Coryindahouse,No Hook,Yes,,
DJ JD Sports,S.K.I.T.S Remix,Yes,,
Ana Gabriela,Ceu Azul (Popai Funk Remix),Yes,,
Ryksopp,Remix Me,Yes,,
500,Hold Tight,Yes,,
"Peter Ablinger, Klangforum Wien",Ohne Titel (For 14 Instrumentalists),Yes,,
"Jeremiah Cymerman, Charlie Looker",The Ecstasy Of Betrayal,Yes,,
Roscoe Mitchell,A Messenger In Traffic,Yes,spotify:track:2GzpZ84A3YeVvI9WHnxp3H,
"Maximilian Haft, Samuel Fried",Lied Für Violine Und Klavier,Yes,,
Charlie Looker,Pleasures Of A Normal Man,Yes,,
"Sam Pluta, Anne La Berge, Josh Modney, Mivos Quartet, Wet Ink Ensemble",Broken Symmetries (And The Masses Of Gauge Bosons),Yes,spotify:track:1sj0dawmi4DmGhLuoziByi,
Tyondai Braxton,TK2_Wavefolder,Yes,spotify:track:7f0OcPXC2hReesgGsBl4qZ,
"Hannah Barnes, Kyle Bruckmann",Dis/Inte/Gration,Yes,spotify:track:6XId1rXYEvbeeers3DYHTN,
Mario Diaz de Leon,Irradiance,Yes,spotify:track:7acrWTLabRtq7Yxr7kVwdx,
"Gérard Grisey, Ensemble Risognanze, Tito Ceccherini",Vortex Temporum,Yes,spotify:track:3FP0mdP0S94HYv2OJQMmnL,
Charlie Looker,Poison Darts,Yes,,
Craig Taborn,Glossolalia,Yes,spotify:track:1pKPl2auJFIJRb8V79tgKq,
Charlie Looker,Speak Until Death Comes,Yes,spotify:track:4BfunGMUo5IyXXt68SwQzO,
Keiska,Talvi,Yes,,
Taylor Swift,...Ready For It?,Yes,spotify:track:2yLa0QULdQr0qAIvVwN6B5,
Nora Brown,Wild Goose Chase,Yes,spotify:track:6gRn4Cs6bJeo0RP7XXxn95,
Nuno Canavarro,Untitled (Plux Cuba),Yes,,
Bdstf,Last Friday Night,Yes,,
Gas,Pop 1,Yes,spotify:track:3T6hC2yWf0fsUxM7uWXkDn,
Biosphere,Ballerina,Yes,spotify:track:6N81HXLZ5n2h1jS0jufhDn,
More Eaze,Yours,Yes,spotify:track:3hTr4EeG5st1wyYFJN0Q7V,
Paavoharju,Tyttö Tanssii,Yes,spotify:track:6iF2IOSZ3k2UlhPC5hofnl,
Wim Mertens,Close Cover,Yes,spotify:track:0oG4l5rsCyZtnJHC3EfltV,
Imogen Heap,Headlock (Thx Clams Edit),Yes,,
Lewis,Even Rainbows Turn Blue,Yes,spotify:track:1dCM5JALzInGwfWvypXXLR,
Keiska,Talvi 2,Yes,,
Alan Walker,Faded (Keiska Edit),Yes,,
Drake & 21 Savage,Major Distributions (Sludged By Ringtones),Yes,,
"Maustetytöt, Agents","Jos Mulla Ei Ois Sua, Mulla Ei Ois Mitään",Yes,spotify:track:4isqhUp7UWzvZ89Kr3RAs5,
Message From The Temple,Psychic TV,Yes,,
Ovary Stripe,Kasabian,Yes,,
Big Sleep,Simple Minds,Yes,,
Paradise Circus,Massive Attack,Yes,,
Blink Twice,Sirius,Yes,,
Lambent Rag,Clark,Yes,,
Cryptid,Sirius,Yes,,
Lude,Sirius,Yes,,
Duet,Gonjasufi,Yes,,
A Forest,The Cure,Yes,,
Immaculate,Sirius,Yes,,
☆ ? ?,Sirius,Yes,,
? ☆ ?,Sirius,Yes,,
? ? ☆,Sirius,Yes,,
Shellsick,Sirius,Yes,,
Cruise Control,Eric Lau,Yes,,
I’ve Been Trying,DJ Shadow,Yes,,
Line (W. Glasear),Organ Tapes,Yes,,
Moth,Burial & Four Tet,Yes,,
Dadadaadaa,Sirius,Yes,,
Devotion,Tirzah,Yes,,
Old Flame,Sirius,Yes,,
Echoes,Pink Floyd,Yes,,
Papi,Dean Blunt,Yes,,
Charlotte Sometimes,The Cure,Yes,,
Anti War Dub,Mala,Yes,,
Knot,DFNKT,Yes,,
36 Degrees,Placebo,Yes,,
Fantasma,Sirius,Yes,,
Pocket Knife,PJ Harvey,Yes,,
Cirrus Minor,Pink Floyd,Yes,,
Overnight,Chilly Gonzalez,Yes,,
I Float Alone,Julee Cruise,Yes,,
No Strings (Intro),Roots Manuva,Yes,,
Adum Brate,Last Days In A Lonely Place,Yes,,
Prince,Crazy,Yes,spotify:track:7H4IsC0YmKnAjbGVGZGMQo,
Lynyrd Skynyrd,Simple Man,Yes,spotify:track:1ju7EsSGvRybSNEsRvc7qY,
Naked Raygun,Treason,Yes,spotify:track:22jk2MJWkpjWRTTmpWHyZm,
Riff Raff,Husky,Yes,spotify:track:1ygVkgPX50IHKS7iiqWNVj,
Gangsta Boo,Love Don't Live (Radio Version),Yes,,
RTX,PB+J,Yes,spotify:track:0p0GwoLUHlnKIT0crV4d18,
RKX Nephew,Matching Moncler,Yes,spotify:track:6wx2emyffhr1gh3swmX39J,
Snowrr,Jamaican,Yes,,
"Super Cat, Handel Tucker",Turn,Yes,spotify:track:0Boql2lA4ow1MvuhcFsZTm,
Jahmiel,Favourite Dress,Yes,spotify:track:1jRy8SZvacTUvrM7TmiLr3,
The Hood Internet,Real You ( Lil B X Gold Panda),Yes,,
5 Gate Temple Unknown,KIDS C GHOSTS (BANKRUPTCY DUB),Yes,,
"Friday Night Posse, Gabrielle","Dreams (Bootleg 12"" Mix)",Yes,,
Dj Corpmane,KJ PROBLEM (M83 X DJ BBOY),Yes,,
Moldy Peaches,Lucky Number Nine (Video Version),Yes,,
Sonido Chiquito,Shit Alex G Blend,Yes,,
Matt Ox,Count Up,Yes,spotify:track:1wjkeyD36ggOeUNqUcmh8q,
DJ Lycox- Beat Malucão,2013,Yes,,
Meditations For The Anxious Mind,Ancient Mysteries Explained 12.5g Boxes Of Amberleaf,Yes,,
The Cramps,I Can't Hardly Stand It,Yes,spotify:track:1gElMA7YL2UEE9njNW9eiR,
The Cramps,Garbageman,Yes,spotify:track:6qYq6JxCTwtd3jAonVrdkF,
Sanford Clark,It's Nothing To Me,Yes,spotify:track:6FM0U2qOmrvuDsGRzHcbPy,
PK14,Kuai,Yes,,
Germs,Richie Dagger's Crime,Yes,spotify:track:2Z9p7LK5D2tfsnEXja92Zm,
Screamers,Peer Pressure,Yes,spotify:track:1KbDk1VdxBPq1knNL0tlTz,
NOFX,Punk Guy,Yes,spotify:track:6HaBPitKCo8XYSlEcHgUmO,
The Pains Of Being Pure At Heart,Young Adult Friction,Yes,spotify:track:7pDrk7j00JPp0xMUV816L6,
Rancid,Olympia WA.,Yes,spotify:track:0PcLpuKMkdy3hiG0rOJKll,
The Business,Hang Up Your Boots,Yes,spotify:track:69d6ZM70NSMLdwwYG4DO1Z,
Adam Ant,Beat My Guest,Yes,spotify:track:0uGSSEeuLbNXj8ELAHIEQr,
PiL,Cruel,Yes,,
R. Stevie Moore,I Wanna Hit You,Yes,spotify:track:7KTmTa3xcuPmlNM4PxPrPU,
Royal Headache,Honey Joy,Yes,spotify:track:0k1x5P8unHWrc2wUXXLk9s,
Cockney Rejects,Oi! Oi! Oi!,Yes,spotify:track:7c4hMMfGxu2CZqNJlaz7un,
The Business,Suburban Rebels,Yes,spotify:track:7izHW1OmFJcZ4O8EbWZ2ht,
The Misfits,Bullet,Yes,spotify:track:0KYD6Ma0Q0V7uMmwkumpjs,
Germs,Shut Down (Annihilation Man),Yes,spotify:track:7f4cFi3LJy3U8OxnzrsAyp,
Lucinda Williams,Fruits Of My Labor,Yes,spotify:track:31nItlXwgCCFpttS50Rbxf,
Hortense Osborne,A MA Smarter,Yes,,
Styrofoam Ft. Ben Gibbard,Coaches In Alleys,Yes,,
Munni,Fashion School Zombie,Yes,,
Boyewa,Buffalo Tearz,Yes,,
Primitive Radio Gods,Standing Outside A Broken Phone Booth With Money In My Hand,Yes,spotify:track:5hcer4MP5GeHqtSjDYx5AC,
Kraff,Benji,Yes,spotify:track:6uMK5YUOtScZbttBNOBNOS,
Poundshop Ft. Don Sinini,One Seven,Yes,,
Detente,Step On (Our Saviour Mix),Yes,,
Wristboi,Hold My Liquor X Breathe,Yes,,
Elysia Crampton,Distance Mega Edit For Charlie Love E,Yes,,
Keiska,HEALING MIDI MUSIC,Yes,,
Cansei de Ser Sexy,Music Is My Hot Hot Sex,Yes,,
Ukno + SG,Repeat,Yes,,
Clio,Faces,Yes,,
Ejecta,Alone On Pluto,Yes,spotify:track:3zGtLTNZCtvKEAAPSiJbTz,
DJ Keith Clubhead,Jump Off Da House Mix 2,Yes,,
DJ Angofoox,How Deep Is Your Love (Remix),Yes,,
Sky Ferreira,Lost In My Bedroom,Yes,spotify:track:5wiBvOZezmmN6IOZT7dVbt,
Munni,Until We Become,Yes,,
DJ Maroska Ft. DJ Hozza,2016,Yes,,
Dee D. Jackson,Automatic Lover,Yes,spotify:track:25lrcMtC0iBwwcYpLY3CbS,
DJ Corpmane,Gnarly Terra (Kodak X Marfox),Yes,,
Trit95,Orange Line,Yes,,
Main Attrakionz,Spoken Jewelz,Yes,spotify:track:3UJyU2cOw91t62FM8wkmxv,
Plague Skater,mint,Yes,,
Drumloop,1979,Yes,spotify:track:30UgLZNPnUUVym89JoiU17,
Sans Visage,Sway,Yes,spotify:track:6vUoDHIFSqw2yojexWHWLF,
Boris,Farewell,Yes,spotify:track:1zcV54IyIHMrIDhTytt3b2,
Suicideyear,I Don't Care About Death Because I Smoke,Yes,spotify:track:6FHiVXlcxYUvXBSYXIY2fn,
Dan Deacon,Ice Cream Lick,Yes,spotify:track:1QF7hkMUxiujLVCXkJn5cX,
That Same Street,Wholesomelove ,Yes,spotify:track:6O97p815W1Z30peDVGp5eb,
Double Virgo,No Sweat,Yes,spotify:track:2xcpZnpsk7m0nbi9X2zn9J,
Oneohtrix Point Never,LL [Stresswave Edit] (Something I Never Had / Over),Yes,,
The Newfound Interest In Connecticut,And Started Sharing Stories,Yes,spotify:track:0sEUn5ho6H4L9ytc6rVkWL,
they are gutting a body of water,Fake Twenty,Yes,spotify:track:5vlL2F0YMzlKk5CGfZ7jhu,
Belong,October Language,Yes,spotify:track:5aJEiUs0ayl87KtqBjlNZU,
Gillian Carter,Heaving Violence,Yes,spotify:track:1Q0Sj85dnansfGwrVmLlIo,
Haven,679,Yes,,
Daïtro,A Chaque Fois,Yes,spotify:track:1dyer6qFtlVxOi0jIU8TyM,
"Black Kray, SICKBOYRARI",Infrared (Country Boyz),Yes,spotify:track:1RQPbJZpwRtv7d0HwuLzGK,
quannnic,life imitates life,Yes,spotify:track:5E9qBEUja2yAjUPhQO8Gx7,
Life Without Buildings,The Leanover,Yes,spotify:track:0lE2Jl13AfiAONJKrrXDxD,
7038634357,Daybreak,Yes,spotify:track:0je1GzkNXBxEEOdbS2w0zb,
Xiu Xiu,Nieces Pieces (Boat Knife Version),Yes,,
Aiden Marceron,Skin,Yes,spotify:track:6K8gLEnGFc6VVchPL93NYd,
Bod [包家巷],Bloodz Boi 血男孩,Yes,spotify:track:3rNqvGnO9jI9St7byU8EAs,
Pharoah Sanders,Colors,Yes,spotify:track:3eHGZ4FEFCtOMlyg6LKzTg,
Pharoah Sanders,Kazuko (Peace Child),Yes,,
Pharoah Sanders,The Creator Has A Master Plan (Part One),Yes,spotify:track:0VtW9kU97Le5SQ0ml4nFzO,
Sonny Sharrock,Once Upon A Time,Yes,spotify:track:6zud1kXO2HsLQjf4Oufm6Z,
"Maleem Mahmoud Ghania, Pharoah Sanders",Moussa Berkiyo / Koubaliy Beriah La'Foh,Yes,,
Pharoah Sanders,Prince Of Peace,Yes,spotify:track:4H22fPtAJuzGWeLTADQPNo,
Sonny Sharrock,Who Does She Hope To Be?,Yes,spotify:track:0TZrmKSVNnRe4r8JjvJaoC,
Pharoah Sanders,Love Will Find A Way,Yes,spotify:track:1jKQvm9mE1O1LlMZibkx0U,
NUDO,Baillardo Towards The Blue,Yes,,
Coolwater,World’s Milk,Yes,spotify:track:2GLNBHB2Iz5G3ec4uBpu8A,
Poison Girl Friend,Quoi,Yes,spotify:track:6xEFdEc2v14roRuwBR3lyn,
Antena,Camino Del Sol,Yes,spotify:track:4UFm6Kib5Jxzw9FL0F6x0q,
Momus,Spacewalk,Yes,spotify:track:3UmpAnFVHDNlqhwiOejI4Z,
"The Units, Todd Terje",High Pressure Days (Todd Terje Remix),Yes,spotify:track:4lzBSoGokU04BnS6WoxSJR,
Tzusing,Frankincense And Myrrh,Yes,spotify:track:4RlfPfQ6AqNi2X6AYjfSN9,
S.Candle,Technogenic Intimacy,Yes,spotify:track:61G6o6EeaLPXc5y9OPZyPh,
Felt,Ancient City Where I Lived,Yes,spotify:track:41eWJ73iD8GdUni9vG3ra4,
Louis Phillipe,Like Nobody Do,Yes,spotify:track:0YmFJtrKg8oyxFDVeA0SWd,
Denim,Middle Of The Road,Yes,spotify:track:0aF4IIu8qzsOstCCg9DBzZ,
Philip Lynott,Dear Miss Lonely Hearts,Yes,spotify:track:2oB4o0G3DlUIpiH0SRCVsA,
Elusin,Elskling,Yes,spotify:track:6Js4x5rklrHN7K2jI8IodO,
RTX,Speed To Roam,Yes,spotify:track:1Czy3L0A1lLdTaDVLHLjaR,
Koil,Somoga Kau Sembuh Pt 2.,Yes,,
Lalleshwari,Dark Angel,Yes,,
Tak Shindo,Huts Of Kichwamba,Yes,spotify:track:3R5CUnuQrGiMORj3wv54U1,
Hayden Kolb,Stars Over Me,Yes,spotify:track:0ALCVDMDDHKri421oWJu43,
Terje Rypdal,Heat OST #5,Yes,,
Eterna,Is She On To Me (Instrumental ??????),Yes,,
Dasychira,Garden Of Earthly Delights,Yes,spotify:track:3zlQRNJlVhAoAPXVOzoduu,
Europa,Avril23,Yes,,
Josi Devil,The Devil's Dance,Yes,spotify:track:21qz0X1rmnZ7wecsMgVG72,
Torus,Chroniko VIP,Yes,spotify:track:6v0sjHpY7t8FRiGEALNSUp,
Elysia Crampton Chuquimia,Elysian Dream 2011,Yes,,
Samuel Savenberg,Diminishing Expectations,Yes,spotify:track:5NedgHGxSjVLqdwXWP3XEa,
John T. Gast,Exile,Yes,,
Spellcaster,Muted Singers,Yes,spotify:track:34ugy8AyFgM43VhZ4Xu0gg,
Yawning Portal,When I See You,Yes,spotify:track:3csYruLpHelRSzxLuR2hV6,
De Cos,Tides,Yes,spotify:track:1G931icWUAKI0JBgHca0rL,
Shed,Estrange,Yes,spotify:track:2U8GYyGuoxBjQvIYVTEKIx,
IN MY TALONS,Thunder,Yes,,
CFCF,Heaven (Ft. Sarah Bonito),Yes,,
Croatian Amor,5:00 am Fountain,Yes,spotify:track:2jkHanKa4R6xabqg8GYY9A,
Deleterolf,Unreleased,Yes,,
"Exium, Regis",Expect Nothing (Regis Remix),Yes,spotify:track:2JkAWBQbJbxzXuJqM3KsWo,
Wetware,Indifference,Yes,spotify:track:2qhSrLfGRbyPdFm8v0UAJO,
E-Saggila,83C,Yes,,
Joane Skyler,Ida,Yes,,
Anthony B.,Universal Struggle,Yes,spotify:track:1pqsOnoiIS1aWlfkWbssxv,
Duwap Kaine,Revolve Around Me,Yes,spotify:track:2XM9ezZi1C1KFbN6y2Qidy,
Duwap Kaine,Bulldozer,Yes,spotify:track:69XYkEMK72jXpO5y7b99af,
Lidj Incorporated,Line Up,Yes,,
Harvey Milk,Lay My Head Down,Yes,spotify:track:2llT9wlwdSkCCP0jxQ8X0Q,
Andre Nickatina,Blood In My Hair,Yes,spotify:track:4UKYhNR7iVZWGRLLAn1nBG,
Trees,The Garden Of Jane Delawney,Yes,spotify:track:2f0iZpSuqiZk7nrFOzAlcW,
Organ Tapes,On Melancholy Hill (Gorillaz Cover),Yes,,
Freur,Doot-Doot,Yes,spotify:track:6e8qhqWzPgdPMFlOuP7nuC,
"Angelo Badalamenti, David Lynch",Dark Mood Woods / The Red Room,Yes,spotify:track:10p8PfVwQM6GHHMCKimrvF,
Romeo Vanish,Double JD,Yes,,
Romeo Vanish,Brandy,Yes,,
Banshee,Another Ritual,Yes,spotify:track:0N6ongqcmyz3BUCI0Y4seU,
Romeo Vanish,Deny July,Yes,,
Romeo Vanish,Rain Inside,Yes,,
Romeo Vanish,Prophesy,Yes,,
Banshee Ft. Sangam,Haven,Yes,spotify:track:5SHLBmMm8sXEjNrgWtwFBc,
Chihei Hatakeyama,Prince Of The Sea,Yes,spotify:track:0brnyKRZKnNngbH444p8cn,
Samwise,Shuda Cuda Wuda,Yes,,
SW,Box Of Chocolates,Yes,,
Chihei Hatakeyama,Blue Reminder,Yes,spotify:track:3ZhXCq5d9ikbyRBth55Ugp,
500,24 / Blue Lights (Exhausted),Yes,,
Drake,Days In The East,Yes,spotify:track:4czcw3NVLY0of5hTD7OufN,
Andra Ljos,sleeping king and queen,Yes,,
Gatsby,Welcome To East,Yes,,
